transaction_id,amount,location,device,payment_method,hour,avg_amount,amount_ratio,new_device,location_change,transactions_last_10min,is_fraud,created_at
TXN10228,13846.35,Mumbai,Samsung S24,Credit Card,10,12000.0,1.15,0,0,1,0,2026-08-16 10:04:33
TXN10229,3128.66,Delhi,Samsung S24,Credit Card,13,2500.0,1.25,0,0,2,0,2026-08-16 13:05:57
TXN10230,2313.32,Hyderabad,Samsung S24,Net Banking,19,1500.0,1.54,0,0,1,0,2026-08-16 19:35:38
TXN10231,18291.34,Bangalore,iPhone 15,UPI,16,12000.0,1.52,0,0,1,0,2026-08-16 16:50:57
TXN10232,864.5,Mumbai,Safari macOS,Debit Card,9,1500.0,0.58,0,0,2,0,2026-08-16 09:55:53
TXN10233,8246.4,Hyderabad,Chrome Windows,Credit Card,22,12000.0,0.69,0,0,1,0,2026-08-16 22:13:02
TXN10234,6143.85,Bangalore,iPhone 15,UPI,20,5000.0,1.23,0,0,1,0,2026-08-16 20:32:58
TXN10235,3070.39,Delhi,Samsung S24,Credit Card,19,2500.0,1.23,0,0,1,0,2026-08-17 19:03:15
TXN10236,1843.16,Mumbai,iPhone 15,Net Banking,8,1500.0,1.23,0,0,1,0,2026-08-17 08:10:31
TXN10237,36000.0,Hyderabad,iPhone 15,Debit Card,18,12000.0,3.0,0,0,1,0,2026-08-17 18:21:51
TXN10238,1884.8,Pune,Samsung S24,Net Banking,9,1500.0,1.26,0,0,1,0,2026-08-17 09:23:10
TXN10239,12599.63,Hyderabad,Samsung S24,Net Banking,10,8000.0,1.57,0,0,1,0,2026-08-17 10:02:30
TXN10240,3661.57,Mumbai,Safari macOS,Net Banking,8,2500.0,1.46,0,0,2,0,2026-08-17 08:58:46
TXN10241,1946.48,Pune,iPhone 15,Debit Card,10,1500.0,1.3,0,0,1,0,2026-08-17 10:25:04
TXN10242,3085.32,Mumbai,Unknown Web Client,Debit Card,21,3500.0,0.88,1,0,1,0,2026-08-17 21:23:37
TXN10243,3386.78,Bangalore,iPhone 15,Debit Card,14,2500.0,1.35,0,0,1,0,2026-08-17 14:21:00
TXN10244,8809.02,Mumbai,Chrome Windows,UPI,13,12000.0,0.73,0,0,3,0,2026-08-17 13:05:02
TXN10245,7276.97,Delhi,iPhone 15,Credit Card,18,8000.0,0.91,0,0,1,0,2026-08-17 18:37:36
TXN10246,2058.85,Bangalore,Chrome Windows,UPI,15,2500.0,0.82,0,0,2,0,2026-08-17 15:28:17
TXN10247,1823.48,Bangalore,Safari macOS,Net Banking,3,2500.0,0.73,0,0,7,1,2026-08-17 03:07:34
TXN10248,2583.23,Bangalore,iPhone 15,Net Banking,21,2500.0,1.03,0,0,1,0,2026-08-17 21:13:53
TXN10249,30288.56,Kolkata,iPhone 15,Debit Card,18,12000.0,2.52,0,1,1,0,2026-08-17 18:25:54
TXN10250,51250.43,Mumbai,Samsung S24,Debit Card,21,8000.0,6.41,0,0,1,0,2026-08-17 21:12:52
TXN10251,44707.83,Delhi,Samsung S24,Net Banking,9,12000.0,3.73,0,0,1,0,2026-08-17 09:05:57
TXN10252,2623.09,Delhi,Samsung S24,UPI,20,5000.0,0.52,0,0,1,0,2026-08-17 20:22:13
TXN10253,4139.87,Pune,Safari macOS,Net Banking,8,5000.0,0.83,0,0,1,0,2026-08-17 08:03:05
TXN10254,7729.3,Bangalore,Safari macOS,Debit Card,14,5000.0,1.55,0,0,1,0,2026-08-17 14:34:50
TXN10255,50699.3,Bangalore,iPhone 15,Net Banking,19,8000.0,6.34,0,0,1,0,2026-08-17 19:51:30
TXN10256,1624.49,Mumbai,Safari macOS,UPI,0,2500.0,0.65,0,0,1,0,2026-08-17 00:22:59
TXN10257,6009.37,London,Samsung S24,Debit Card,18,8000.0,0.75,0,1,2,0,2026-08-17 18:36:12
TXN10258,3280.94,Hyderabad,Chrome Windows,UPI,9,2500.0,1.31,0,0,1,0,2026-08-17 09:58:39
TXN10259,2613.31,Pune,Chrome Windows,Debit Card,17,3500.0,0.75,0,0,1,0,2026-08-17 17:04:23
TXN10260,3816.55,Delhi,Chrome Windows,Net Banking,11,3500.0,1.09,0,0,2,0,2026-08-17 11:11:45
TXN10261,8147.17,Hyderabad,Safari macOS,Credit Card,19,8000.0,1.02,0,0,1,0,2026-08-17 19:54:49
TXN10262,2696.95,Hyderabad,Samsung S24,UPI,14,3500.0,0.77,0,0,3,0,2026-08-17 14:22:20
TXN10263,3536.16,Bangalore,Chrome Windows,Credit Card,17,1500.0,2.36,0,0,1,0,2026-08-17 17:50:06
TXN10264,37293.09,Singapore,iPhone 15,UPI,4,5000.0,7.46,0,1,2,1,2026-08-17 04:53:30
TXN10265,1932.92,Mumbai,Safari macOS,Credit Card,8,1500.0,1.29,0,0,1,0,2026-08-17 08:10:46
TXN10266,667.25,Delhi,Samsung S24,Net Banking,22,1500.0,0.44,0,0,1,0,2026-08-17 22:03:06
TXN10267,2693.58,Pune,Safari macOS,Net Banking,15,2500.0,1.08,0,0,1,0,2026-08-17 15:09:03
TXN10268,6750.55,Singapore,Android Device,UPI,23,1500.0,4.5,1,1,9,1,2026-08-17 23:06:01
TXN10269,2685.99,Bangalore,iPhone 15,Debit Card,6,3500.0,0.77,0,0,2,0,2026-08-17 06:41:34
TXN10270,7031.58,Bangalore,Android Device,Credit Card,21,5000.0,1.41,1,0,1,0,2026-08-17 21:09:48
TXN10271,23688.03,New York,Unknown Web Client,Debit Card,18,3500.0,6.77,1,1,7,1,2026-08-17 18:52:33
TXN10272,8739.9,Hyderabad,Samsung S24,Debit Card,22,12000.0,0.73,0,0,1,0,2026-08-17 22:07:48
TXN10273,2387.86,Mumbai,Chrome Windows,Credit Card,2,2500.0,0.96,0,0,2,0,2026-08-17 02:20:58
TXN10274,84046.84,Dubai,Unknown Web Client,UPI,4,8000.0,10.51,1,1,1,1,2026-08-17 04:07:26
TXN10275,9790.73,Pune,Chrome Windows,Net Banking,10,8000.0,1.22,0,0,1,0,2026-08-17 10:56:26
TXN10276,7069.15,Delhi,Android Device,Net Banking,22,5000.0,1.41,1,0,1,0,2026-08-17 22:25:56
TXN10277,928.07,Dubai,iPhone 15,UPI,15,1500.0,0.62,0,1,1,0,2026-08-17 15:55:14
TXN10278,10497.17,Mumbai,Safari macOS,Net Banking,17,12000.0,0.87,0,0,1,0,2026-08-17 17:47:31
TXN10279,6615.82,Pune,iPhone 15,UPI,9,8000.0,0.83,0,0,1,0,2026-08-17 09:11:12
TXN10280,1925.06,Delhi,Safari macOS,Credit Card,8,2500.0,0.77,0,0,1,0,2026-08-17 08:40:59
TXN10281,5065.6,Bangalore,iPhone 15,Debit Card,21,2500.0,2.03,0,0,2,0,2026-08-17 21:18:01
TXN10282,3813.74,Delhi,iPhone 15,Credit Card,21,8000.0,0.48,0,0,8,1,2026-08-17 21:55:49
TXN10283,2939.63,Bangalore,Safari macOS,Net Banking,7,2500.0,1.18,0,0,1,0,2026-08-17 07:57:24
TXN10284,1509.74,London,Chrome Windows,Credit Card,19,2500.0,0.6,0,1,2,0,2026-08-17 19:19:43
TXN10285,5052.62,Pune,Samsung S24,Debit Card,4,3500.0,1.44,0,0,1,0,2026-08-17 04:57:03
TXN10286,28043.84,Delhi,Safari macOS,UPI,7,12000.0,2.34,0,0,1,0,2026-08-17 07:47:02
TXN10287,18135.89,Pune,Samsung S24,Debit Card,22,12000.0,1.51,0,0,1,0,2026-08-17 22:18:06
TXN10288,1906.02,Mumbai,Chrome Windows,Net Banking,12,3500.0,0.54,0,0,1,0,2026-08-17 12:26:50
TXN10289,6591.28,Mumbai,iPhone 15,Debit Card,10,8000.0,0.82,0,0,1,0,2026-08-17 10:55:43
TXN10290,8299.56,Delhi,Samsung S24,UPI,11,5000.0,1.66,0,0,2,0,2026-08-17 11:20:55
TXN10291,3767.34,Kolkata,Samsung S24,Credit Card,12,5000.0,0.75,0,1,3,0,2026-08-17 12:31:50
TXN10292,5971.31,Mumbai,Chrome Windows,Net Banking,19,5000.0,1.19,0,0,1,0,2026-08-17 19:00:57
TXN10293,10905.8,Hyderabad,Safari macOS,Net Banking,7,8000.0,1.36,0,0,2,0,2026-08-17 07:32:37
TXN10294,1035.3,Mumbai,Chrome Windows,Net Banking,16,1500.0,0.69,0,0,2,0,2026-08-17 16:57:31
TXN10295,2441.18,Hyderabad,Android Device,Credit Card,19,2500.0,0.98,1,0,1,0,2026-08-17 19:07:23
TXN10296,3281.83,Chennai,iPhone 15,Debit Card,8,12000.0,0.27,0,1,1,0,2026-08-17 08:44:07
TXN10297,995.72,Hyderabad,Chrome Windows,UPI,22,1500.0,0.66,0,0,1,0,2026-08-17 22:39:38
TXN10298,1355.86,Mumbai,Chrome Windows,UPI,10,1500.0,0.9,0,0,3,0,2026-08-17 10:53:33
TXN10299,3035.34,Hyderabad,iPhone 15,Credit Card,8,5000.0,0.61,0,0,3,0,2026-08-17 08:42:05
TXN10300,23054.74,New York,Samsung S24,Net Banking,9,12000.0,1.92,0,1,1,0,2026-08-17 09:29:18
TXN10301,846.55,Hyderabad,iPhone 15,Credit Card,8,1500.0,0.56,0,0,2,0,2026-08-17 08:54:48
TXN10302,1189.08,London,Android Device,Net Banking,14,2500.0,0.48,1,1,14,1,2026-08-17 14:23:52
TXN10303,4193.02,Mumbai,iPhone 15,Credit Card,21,5000.0,0.84,0,0,3,0,2026-08-17 21:08:44
TXN10304,2634.22,Bangalore,iPhone 15,UPI,22,2500.0,1.05,0,0,1,0,2026-08-17 22:55:43
TXN10305,32695.81,Pune,Samsung S24,Net Banking,20,5000.0,6.54,0,0,1,0,2026-08-17 20:42:55
TXN10306,6756.88,Delhi,Samsung S24,Credit Card,10,12000.0,0.56,0,0,3,0,2026-08-17 10:53:52
TXN10307,12067.55,New York,Unknown Web Client,Net Banking,15,2500.0,4.83,1,1,12,1,2026-08-17 15:20:15
TXN10308,2388.66,Pune,Safari macOS,Debit Card,19,1500.0,1.59,0,0,3,0,2026-08-17 19:05:54
TXN10309,1506.15,Pune,Chrome Windows,UPI,23,1500.0,1.0,0,0,1,0,2026-08-17 23:56:32
TXN10310,3376.48,Pune,Safari macOS,Net Banking,4,5000.0,0.68,0,0,3,0,2026-08-17 04:45:42
TXN10311,1804.54,Bangalore,Android Device,UPI,14,1500.0,1.2,1,0,1,0,2026-08-17 14:02:57
TXN10312,12994.56,Delhi,Samsung S24,UPI,20,12000.0,1.08,0,0,1,0,2026-08-17 20:29:52
TXN10313,1179.84,Delhi,Safari macOS,UPI,8,1500.0,0.79,0,0,1,0,2026-08-17 08:42:37
TXN10314,1542.47,Mumbai,Samsung S24,UPI,8,1500.0,1.03,0,0,3,0,2026-08-17 08:46:52
TXN10315,10285.97,Bangalore,Chrome Windows,UPI,17,12000.0,0.86,0,0,1,0,2026-08-17 17:28:51
TXN10316,8371.63,Pune,Samsung S24,Net Banking,16,8000.0,1.05,0,0,2,0,2026-08-17 16:12:13
TXN10317,15638.86,Bangalore,Safari macOS,Debit Card,12,12000.0,1.3,0,0,2,0,2026-08-17 12:37:36
TXN10318,15087.22,Hyderabad,iPhone 15,UPI,20,8000.0,1.89,0,0,1,0,2026-08-17 20:12:17
TXN10319,7313.93,Delhi,iPhone 15,UPI,8,12000.0,0.61,0,0,1,0,2026-08-17 08:39:55
TXN10320,18777.42,New York,Chrome Windows,Credit Card,16,8000.0,2.35,0,1,2,0,2026-08-17 16:35:03
TXN10321,1145.06,Pune,Samsung S24,UPI,21,2500.0,0.46,0,0,2,0,2026-08-17 21:49:46
TXN10322,2352.73,Delhi,Chrome Windows,UPI,0,2500.0,0.94,0,0,1,0,2026-08-17 00:35:16
TXN10323,4428.63,Pune,iPhone 15,Net Banking,21,3500.0,1.27,0,0,1,0,2026-08-17 21:49:59
TXN10324,8951.65,Pune,iPhone 15,UPI,9,8000.0,1.12,0,0,1,0,2026-08-17 09:50:32
TXN10325,6236.14,Bangalore,Samsung S24,Debit Card,18,8000.0,0.78,0,0,2,0,2026-08-17 18:48:39
TXN10326,11041.47,Bangalore,Safari macOS,Credit Card,18,12000.0,0.92,0,0,1,0,2026-08-17 18:58:50
TXN10327,6568.21,Pune,Safari macOS,Net Banking,7,8000.0,0.82,0,0,2,0,2026-08-17 07:31:02
TXN10328,1974.95,Mumbai,Samsung S24,Debit Card,9,2500.0,0.79,0,0,1,0,2026-08-17 09:55:43
TXN10329,15022.6,Hyderabad,iPhone 15,UPI,20,2500.0,6.01,0,0,1,0,2026-08-17 20:04:03
TXN10330,9228.05,Delhi,Chrome Windows,Credit Card,14,8000.0,1.15,0,0,3,0,2026-08-17 14:01:24
TXN10331,9095.16,Pune,iPhone 15,Net Banking,9,12000.0,0.76,0,0,1,0,2026-08-17 09:18:50
TXN10332,5015.85,Pune,Samsung S24,Debit Card,21,3500.0,1.43,0,0,1,0,2026-08-17 21:08:47
TXN10333,9046.35,Hyderabad,Samsung S24,Credit Card,11,8000.0,1.13,0,0,2,0,2026-08-17 11:07:02
TXN10334,6921.16,Pune,Samsung S24,UPI,9,5000.0,1.38,0,0,2,0,2026-08-17 09:10:11
TXN10335,4502.42,Pune,Safari macOS,Credit Card,12,3500.0,1.29,0,0,1,0,2026-08-17 12:41:35
TXN10336,1076.66,Mumbai,iPhone 15,Credit Card,13,1500.0,0.72,0,0,2,0,2026-08-17 13:18:39
TXN10337,2797.4,Bangalore,Chrome Windows,Credit Card,17,3500.0,0.8,0,0,1,0,2026-08-17 17:27:10
TXN10338,3371.0,Delhi,Safari macOS,Net Banking,20,2500.0,1.35,0,0,2,0,2026-08-17 20:22:49
TXN10339,1914.8,Mumbai,Chrome Windows,Credit Card,9,1500.0,1.28,0,0,1,0,2026-08-17 09:46:56
TXN10340,1487.51,Pune,Chrome Windows,Debit Card,7,1500.0,0.99,0,0,1,0,2026-08-17 07:34:57
TXN10341,2620.12,Pune,iPhone 15,Credit Card,14,2500.0,1.05,0,0,1,0,2026-08-17 14:25:23
TXN10342,13336.54,Delhi,Chrome Windows,Debit Card,11,8000.0,1.67,0,0,1,0,2026-08-17 11:02:14
TXN10343,2762.5,Delhi,iPhone 15,Net Banking,8,3500.0,0.79,0,0,2,0,2026-08-17 08:02:41
TXN10344,9957.05,Delhi,Chrome Windows,Credit Card,15,8000.0,1.24,0,0,1,0,2026-08-17 15:37:41
TXN10345,4611.54,Delhi,iPhone 15,UPI,2,5000.0,0.92,0,0,2,0,2026-08-17 02:32:56
TXN10346,2291.53,Hyderabad,Samsung S24,Net Banking,15,2500.0,0.92,0,0,2,0,2026-08-17 15:26:51
TXN10347,18255.03,Pune,Samsung S24,Credit Card,22,5000.0,3.65,0,0,1,0,2026-08-17 22:08:40
TXN10348,3478.0,Pune,iPhone 15,Net Banking,15,2500.0,1.39,0,0,2,0,2026-08-17 15:56:46
TXN10349,3461.47,Pune,Samsung S24,Net Banking,22,2500.0,1.38,0,0,2,0,2026-08-17 22:39:42
TXN10350,20228.61,Chennai,iPhone 15,Debit Card,21,12000.0,1.69,0,1,2,0,2026-08-17 21:12:33
TXN10351,8067.5,Mumbai,iPhone 15,Debit Card,22,8000.0,1.01,0,0,1,0,2026-08-17 22:57:49
TXN10352,4597.64,Pune,iPhone 15,Net Banking,20,3500.0,1.31,0,0,2,0,2026-08-17 20:27:08
TXN10353,2208.21,Hyderabad,iPhone 15,Credit Card,9,2500.0,0.88,0,0,2,0,2026-08-17 09:36:33
TXN10354,5692.24,Bangalore,Chrome Windows,Debit Card,17,5000.0,1.14,0,0,2,0,2026-08-17 17:54:34
TXN10355,7594.2,Pune,Safari macOS,Net Banking,19,8000.0,0.95,0,0,3,0,2026-08-17 19:16:19
TXN10356,5197.8,Pune,Safari macOS,Credit Card,10,5000.0,1.04,0,0,1,0,2026-08-17 10:50:21
TXN10357,15225.47,Bangalore,Samsung S24,Credit Card,9,12000.0,1.27,0,0,2,0,2026-08-17 09:23:05
TXN10358,3604.38,Delhi,iPhone 15,Net Banking,16,5000.0,0.72,0,0,1,0,2026-08-17 16:12:54
TXN10359,18474.59,Hyderabad,Samsung S24,Debit Card,14,8000.0,2.31,0,0,2,0,2026-08-17 14:05:17
TXN10360,3343.54,Pune,Chrome Windows,Net Banking,13,5000.0,0.67,0,0,1,0,2026-08-17 13:46:53
TXN10361,2153.49,Delhi,iPhone 15,Net Banking,13,3500.0,0.62,0,0,1,0,2026-08-17 13:35:04
TXN10362,2383.83,Delhi,Safari macOS,Net Banking,15,1500.0,1.59,0,0,1,0,2026-08-17 15:49:15
TXN10363,6862.71,Mumbai,Samsung S24,Debit Card,7,5000.0,1.37,0,0,2,0,2026-08-17 07:51:20
TXN10364,10268.59,Mumbai,Safari macOS,UPI,15,8000.0,1.28,0,0,2,0,2026-08-17 15:20:22
TXN10365,4500.11,Mumbai,Samsung S24,UPI,13,3500.0,1.29,0,0,1,0,2026-08-17 13:12:53
TXN10366,3482.9,London,iPhone 15,Net Banking,10,3500.0,1.0,0,1,3,0,2026-08-17 10:54:30
TXN10367,3492.21,Pune,Samsung S24,Debit Card,15,5000.0,0.7,0,0,1,0,2026-08-17 15:03:33
TXN10368,8246.29,Hyderabad,Safari macOS,Credit Card,18,8000.0,1.03,0,0,1,0,2026-08-17 18:20:44
TXN10369,27582.24,Chennai,Chrome Windows,Debit Card,3,2500.0,11.03,0,1,3,1,2026-08-17 03:15:17
TXN10370,2669.52,Delhi,Chrome Windows,UPI,22,3500.0,0.76,0,0,2,0,2026-08-17 22:28:11
TXN10371,17724.62,Mumbai,Samsung S24,UPI,10,12000.0,1.48,0,0,2,0,2026-08-17 10:51:47
TXN10372,1414.31,Bangalore,Chrome Windows,Credit Card,22,1500.0,0.94,0,0,2,0,2026-08-17 22:35:54
TXN10373,8625.37,Bangalore,Chrome Windows,Net Banking,13,12000.0,0.72,0,0,1,0,2026-08-17 13:23:23
TXN10374,4396.83,Bangalore,Chrome Windows,Debit Card,13,5000.0,0.88,0,0,1,0,2026-08-17 13:20:43
TXN10375,5897.98,Bangalore,Safari macOS,Debit Card,19,5000.0,1.18,0,0,1,0,2026-08-17 19:40:39
TXN10376,1197.19,Pune,Safari macOS,Debit Card,17,1500.0,0.8,0,0,1,0,2026-08-17 17:17:56
TXN10377,2519.03,Mumbai,Chrome Windows,Credit Card,21,3500.0,0.72,0,0,1,0,2026-08-17 21:47:44
TXN10378,24447.72,Hyderabad,iPhone 15,UPI,9,5000.0,4.89,0,0,1,0,2026-08-17 09:16:39
TXN10379,24751.86,Singapore,Android Device,UPI,1,5000.0,4.95,1,1,5,1,2026-08-17 01:08:33
TXN10380,65483.57,Singapore,Unknown Web Client,UPI,23,12000.0,5.46,1,1,6,1,2026-08-17 23:35:28
TXN10381,13235.38,Pune,Chrome Windows,Debit Card,21,12000.0,1.1,0,0,2,0,2026-08-17 21:58:22
TXN10382,9530.74,Mumbai,Chrome Windows,Credit Card,18,1500.0,6.35,0,0,1,0,2026-08-17 18:18:30
TXN10383,4141.35,Hyderabad,Chrome Windows,Debit Card,22,5000.0,0.83,0,0,1,0,2026-08-17 22:12:26
TXN10384,2743.16,Mumbai,Chrome Windows,Net Banking,19,2500.0,1.1,0,0,1,0,2026-08-17 19:18:41
TXN10385,840.49,Pune,Safari macOS,Credit Card,16,1500.0,0.56,0,0,3,0,2026-08-17 16:12:20
TXN10386,4556.05,Mumbai,iPhone 15,Debit Card,10,8000.0,0.57,0,0,3,0,2026-08-17 10:09:00
TXN10387,3751.14,Mumbai,iPhone 15,Debit Card,22,5000.0,0.75,0,0,1,0,2026-08-17 22:17:49
TXN10388,1353.73,New York,Samsung S24,Debit Card,12,5000.0,0.27,0,1,5,1,2026-08-17 12:24:49
TXN10389,1377.25,Bangalore,Chrome Windows,Credit Card,10,1500.0,0.92,0,0,3,0,2026-08-17 10:10:40
TXN10390,9059.42,Mumbai,iPhone 15,Debit Card,15,8000.0,1.13,0,0,2,0,2026-08-17 15:15:40
TXN10391,4510.61,Delhi,Samsung S24,Credit Card,10,2500.0,1.8,0,0,1,0,2026-08-17 10:23:49
TXN10392,7046.29,Mumbai,iPhone 15,UPI,17,5000.0,1.41,0,0,1,0,2026-08-17 17:08:31
TXN10393,38577.53,Mumbai,Chrome Windows,Debit Card,18,8000.0,4.82,0,0,1,0,2026-08-17 18:57:02
TXN10394,7939.38,Delhi,Chrome Windows,UPI,22,8000.0,0.99,0,0,2,0,2026-08-17 22:55:53
TXN10395,12512.6,London,Unknown Web Client,Credit Card,3,2500.0,5.01,1,1,2,1,2026-08-17 03:46:11
TXN10396,2343.75,New York,Safari macOS,UPI,14,3500.0,0.67,0,1,2,0,2026-08-17 14:49:35
TXN10397,3474.18,Mumbai,Samsung S24,UPI,17,3500.0,0.99,0,0,1,0,2026-08-17 17:55:02
TXN10398,2227.38,Mumbai,iPhone 15,UPI,19,2500.0,0.89,0,0,1,0,2026-08-17 19:00:59
TXN10399,1706.68,Hyderabad,Chrome Windows,Credit Card,8,1500.0,1.14,0,0,2,0,2026-08-17 08:33:02
TXN10400,1077.42,Pune,Samsung S24,UPI,10,1500.0,0.72,0,0,2,0,2026-08-17 10:36:40
TXN10401,9847.13,Delhi,iPhone 15,UPI,10,8000.0,1.23,0,0,3,0,2026-08-17 10:10:50
TXN10402,14769.1,Pune,Chrome Windows,Debit Card,12,8000.0,1.85,0,0,2,0,2026-08-17 12:54:23
TXN10403,4787.14,Pune,Chrome Windows,Debit Card,17,5000.0,0.96,0,0,1,0,2026-08-17 17:23:28
TXN10404,10418.07,Mumbai,Chrome Windows,Net Banking,16,1500.0,6.95,0,0,1,0,2026-08-17 16:01:49
TXN10405,10543.39,Bangalore,Samsung S24,Net Banking,11,8000.0,1.32,0,0,1,0,2026-08-17 11:14:16
TXN10406,38089.51,Delhi,Android Device,Credit Card,23,5000.0,7.62,1,0,6,1,2026-08-17 23:31:52
TXN10407,2981.05,Dubai,Safari macOS,Credit Card,19,3500.0,0.85,0,1,2,0,2026-08-17 19:59:55
TXN10408,2734.44,Hyderabad,Chrome Windows,UPI,7,2500.0,1.09,0,0,1,0,2026-08-17 07:34:36
TXN10409,12060.6,Pune,iPhone 15,Net Banking,8,12000.0,1.01,0,0,3,0,2026-08-17 08:14:27
TXN10410,2599.61,Delhi,Safari macOS,UPI,9,2500.0,1.04,0,0,2,0,2026-08-17 09:49:44
TXN10411,3670.16,Bangalore,Safari macOS,Credit Card,22,5000.0,0.73,0,0,1,0,2026-08-17 22:20:43
TXN10412,5049.26,Mumbai,Chrome Windows,Debit Card,18,5000.0,1.01,0,0,1,0,2026-08-17 18:39:52
TXN10413,6102.13,Hyderabad,Samsung S24,UPI,14,5000.0,1.22,0,0,1,0,2026-08-17 14:39:59
TXN10414,6253.99,Pune,Samsung S24,Net Banking,10,3500.0,1.79,0,0,2,0,2026-08-17 10:13:34
TXN10415,11741.74,Pune,iPhone 15,Credit Card,11,8000.0,1.47,0,0,2,0,2026-08-17 11:16:10
TXN10416,28394.05,Bangalore,Chrome Windows,Credit Card,8,12000.0,2.37,0,0,1,0,2026-08-17 08:55:06
TXN10417,8828.35,Pune,iPhone 15,Debit Card,19,12000.0,0.74,0,0,2,0,2026-08-17 19:11:12
TXN10418,17010.57,Mumbai,iPhone 15,Net Banking,14,12000.0,1.42,0,0,3,0,2026-08-17 14:22:43
TXN10419,3766.33,Hyderabad,Chrome Windows,Net Banking,15,3500.0,1.08,0,0,2,0,2026-08-17 15:14:09
TXN10420,28813.03,Pune,Samsung S24,Net Banking,19,12000.0,2.4,0,0,1,0,2026-08-17 19:27:19
TXN10421,1809.36,Bangalore,Samsung S24,UPI,11,2500.0,0.72,0,0,1,0,2026-08-17 11:27:58
TXN10422,5717.62,Mumbai,iPhone 15,Debit Card,17,8000.0,0.71,0,0,1,0,2026-08-17 17:48:20
TXN10423,2753.87,Pune,Chrome Windows,UPI,15,3500.0,0.79,0,0,1,0,2026-08-17 15:38:36
TXN10424,1069.01,Pune,Safari macOS,Net Banking,18,2500.0,0.43,0,0,1,0,2026-08-17 18:45:41
TXN10425,4051.7,Hyderabad,Chrome Windows,UPI,11,5000.0,0.81,0,0,2,0,2026-08-17 11:26:14
TXN10426,1107.18,Mumbai,Safari macOS,Credit Card,21,1500.0,0.74,0,0,2,0,2026-08-17 21:25:49
TXN10427,5310.02,Delhi,Safari macOS,Credit Card,19,5000.0,1.06,0,0,1,0,2026-08-17 19:52:56
TXN10428,2866.22,New York,iPhone 15,Debit Card,19,2500.0,1.15,0,1,2,0,2026-08-17 19:12:18
TXN10429,7412.97,Mumbai,Safari macOS,Debit Card,16,3500.0,2.12,0,0,1,0,2026-08-17 16:53:41
TXN10430,48439.47,Kolkata,Unknown Web Client,Debit Card,5,8000.0,6.05,1,1,2,1,2026-08-17 05:01:11
TXN10431,17550.39,Hyderabad,iPhone 15,Debit Card,21,12000.0,1.46,0,0,1,0,2026-08-17 21:07:45
TXN10432,1190.89,Delhi,iPhone 15,Net Banking,19,1500.0,0.79,0,0,1,0,2026-08-17 19:49:10
TXN10433,8377.43,Bangalore,Safari macOS,UPI,12,12000.0,0.7,0,0,1,0,2026-08-17 12:18:40
TXN10434,3043.65,Delhi,iPhone 15,Debit Card,23,2500.0,1.22,0,0,3,0,2026-08-17 23:38:56
TXN10435,4717.83,London,Chrome Windows,UPI,21,8000.0,0.59,0,1,1,0,2026-08-17 21:39:40
TXN10436,9346.72,New York,Android Device,Net Banking,20,2500.0,3.74,1,1,3,1,2026-08-17 20:42:36
TXN10437,3120.67,Pune,Samsung S24,Net Banking,20,1500.0,2.08,0,0,1,0,2026-08-17 20:29:47
TXN10438,2404.26,Pune,iPhone 15,UPI,17,1500.0,1.6,0,0,1,0,2026-08-17 17:18:30
TXN10439,2901.11,Pune,iPhone 15,Net Banking,20,3500.0,0.83,0,0,1,0,2026-08-17 20:30:46
TXN10440,1763.87,Delhi,Safari macOS,UPI,18,3500.0,0.5,0,0,3,0,2026-08-17 18:51:11
TXN10441,4296.67,Delhi,Safari macOS,Net Banking,7,2500.0,1.72,0,0,1,0,2026-08-17 07:02:21
TXN10442,11462.61,Pune,Chrome Windows,Credit Card,13,12000.0,0.96,0,0,1,0,2026-08-17 13:49:00
TXN10443,5742.47,Delhi,Safari macOS,UPI,7,3500.0,1.64,0,0,2,0,2026-08-17 07:51:02
TXN10444,6341.63,Bangalore,Chrome Windows,Credit Card,17,12000.0,0.53,0,0,1,0,2026-08-17 17:35:34
TXN10445,9441.89,Delhi,Samsung S24,Debit Card,18,12000.0,0.79,0,0,1,0,2026-08-17 18:36:38
TXN10446,1503.15,Hyderabad,Safari macOS,Net Banking,16,1500.0,1.0,0,0,1,0,2026-08-17 16:56:15
TXN10447,3566.39,Hyderabad,Safari macOS,Debit Card,16,3500.0,1.02,0,0,1,0,2026-08-17 16:32:01
TXN10448,2088.12,Hyderabad,Samsung S24,Credit Card,22,2500.0,0.84,0,0,2,0,2026-08-17 22:13:46
TXN10449,15395.06,Hyderabad,Android Device,Net Banking,10,12000.0,1.28,1,0,1,0,2026-08-17 10:33:49
TXN10450,1705.58,Bangalore,Unknown Web Client,Net Banking,6,3500.0,0.49,1,0,9,1,2026-08-17 06:42:07
TXN10451,2283.51,Bangalore,Samsung S24,Net Banking,10,3500.0,0.65,0,0,2,0,2026-08-17 10:10:04
TXN10452,3306.24,Hyderabad,iPhone 15,UPI,8,3500.0,0.94,0,0,1,0,2026-08-17 08:27:25
TXN10453,8394.36,Pune,iPhone 15,Debit Card,21,8000.0,1.05,0,0,1,0,2026-08-17 21:59:48
TXN10454,1842.72,Mumbai,Samsung S24,Net Banking,21,1500.0,1.23,0,0,3,0,2026-08-17 21:55:57
TXN10455,6646.46,Hyderabad,Safari macOS,Debit Card,17,5000.0,1.33,0,0,3,0,2026-08-17 17:07:22
